,wave_name,name,varname,retained,label
288,w1,hejia1,,,Which joints did you have replaced? 1st
289,w1,hejia2,,,Which joints did you have replaced? 2nd
290,w1,hejia3,,,Which joints did you have replaced? 3rd
291,w1,hejia4,,,Which joints did you have replaced? 4th
292,w1,hejia5,,,Which joints did you have replaced? 5th
293,w1,hejia6,,,Which joints did you have replaced? 6th
294,w1,hejib,,,"(Was/Were) the hip replacement(s) because of arthritis, a fracture or for some other reason?"
295,w1,hejic,,,^cHavehas[pnum] ^youname[pnum] had a hip replacement in the last two years?
296,w1,heiqa,,,Whether proxy could report on respondent~s memory or intelligence two years ago {2000} compared with now.
297,w1,heiqb,,,"Compared with two years ago, how is respondent at remembering things about family and friends, like occupations, birthdays or addresses?"
298,w1,heiqc,,,"Compared with two years ago, how is respondent at remembering things that have happened recently?"
299,w1,heiqd,,,"Compared with two years ago, how is respondent at recalling conversations a few days later?"
300,w1,heiqe,,,"Compared with two years ago, how is respondent at remembering his/her address and telephone number?"
301,w1,heiqf,,,"Compared with two years ago, how is respondent at remembering what day and month it is?"
302,w1,heiqg,,,"Compared with two years ago, how is respondent at remembering where things are usually kept?"
303,w1,heiqh,,,"Compared with two years ago, how is respondent at remembering where to find things which have been put in a different place from usual?"
304,w1,heiqi,,,"Compared with two years ago, how is respondent at knowing how to work familiar machines around the house?"
305,w1,heiqj,,,"Compared with two years ago, how is respondent at learning to use a new gadget or machine around the house?"
306,w1,heiqk,,,"Compared with two years ago, how is respondent at learning new things in general?"
307,w1,heiql,,,"Compared with two years ago, how is respondent at following a story in a book or on TV?"
308,w1,heiqm,,,"Compared with two years ago, how is respondent at making decisions on everyday matters?"
309,w1,heiqn,,,"Compared with two years ago, how is respondent at handling money for shopping?"
310,w1,heiqo,,,"Compared with two years ago, how is respondent at handling financial matters, like the pension or dealing with the bank?"
311,w1,heiqp,,,"Compared with two years ago, how is respondent at handling other everyday arithmetic problems, like knowing how much food to buy, or knowing how long between visits from family or friends?"
312,w1,heiqq,,,"Compared with two years ago, how is respondent at using his/her intelligence to understand what~s going on and to reason things through?"
313,w1,hepain,,,Are you often troubled with pain?
314,w1,hepaa,,,How bad is the pain most of the time? Is it …  ?
315,w1,hepab,,,Whether asked questions re pain if walking on flat surface. Code 2 if can~t walk or never walks
316,w1,hebck,,,"(How would you rate the pain) in your back? {prompt if necessary: 0 is no pain and 10 is severe or excruciating pain, as bad as you can imagine}"
317,w1,hehip,,,"(How would you rate the pain) in your hips? {prompt if necessary: 0 is no pain and 10 is severe or excruciating pain, as bad as you can imagine}"
318,w1,hekne,,,"(How would you rate the pain) in your knees? {prompt if necessary: 0 is no pain and 10 is severe or excruciating pain, as bad as you can imagine}"
319,w1,hefet,,,"(How would you rate the pain) in your feet? {prompt if necessary: 0 is no pain and 10 is severe or excruciating pain, as bad as you can imagine}"
320,w1,hebal,,,How often do you have problems with keeping your balance when you are walking on a level surface?
321,w1,hediz,,,How often do you have problems with dizziness when you are walking on a level surface?
322,w1,heana,,,Have you ever had any pain or discomfort in your chest?
323,w1,heanb,,,Do you get it when you walk uphill or hurry? {pain in chest)
324,w1,heanc,,,Does this happen on most occasions? {pain in chest}
325,w1,heand,,,Do you get it when you walk at an ordinary pace on the level? {pain in chest}
326,w1,heane,,,Does this happen on most occasions? {pain in chest}
327,w1,heanf,,,What do you do if you get it while you are walking? Do you … ? {pain in chest}
328,w1,heang,,,If you stand still does the pain go away or not? {if unsure: What happens to the pain on most occasions?}
329,w1,heanh,,,How soon does the pain go away? Does it go in …?
330,w1,heani,,,Will you show me where you get this pain or discomfort? {sternum….}
331,w1,heanic,,,Location of chest pain coded from text post-interview (flag)
332,w1,heank,,,Have you ever had a severe pain across the front of your chest lasting for half an hour or more?
333,w1,herpa,,,"Do you usually bring up any phlegm from your chest, first thing in the morning in winter?"
334,w1,herpb,,,"Do you usually bring up any phlegm from your chest, during the day or at night in the winter?"
335,w1,herpc,,,Do you bring up phlegm like this on most days for as much as three months each year?
336,w1,herpd,,,Are you troubled by shortness of breath when hurrying on level ground or walking up a slight hill?
337,w1,herpe,,,Do you get short of breath walking with other people of your own age on level ground?
338,w1,herpf,,,Do you have to stop for breath when walking at your own pace on level ground?
339,w1,herpg,,,Have you had attacks of wheezing or whistling in your chest at any time in the last 12 months?
340,w1,herph,,,Have you at any time in the past 12 months been woken at night by an attack of shortness of breath?
341,w1,herpi,,,Have you ever had attacks of shortness of breath with wheezing?
342,w1,herpj,,,Is/Was your breathing absolutely normal between attacks?
343,w1,hecda,,,Do you get pain or discomfort in either of your legs which comes on when you walk?
344,w1,hecdb,,,Does this pain ever begin when you are standing still or sitting? {in legs}
345,w1,hecdc,,,Do you get it if you walk uphill or hurry? {in legs)
346,w1,hecdd,,,Do you get it when you walk at an ordinary pace on the level? {in legs}
347,w1,hecde,,,If you stand still does the pain usually .....?  {in legs}
348,w1,hecdf1,,,Where do you get this pain or discomfort? Is it in the …?{calf muscle…}  1st
349,w1,hecdf2,,,Where do you get this pain or discomfort? Is it in the …?{calf muscle…}  2nd
350,w1,hecdf3,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 1st"
351,w1,heavoid,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 3rd"
352,w1,heada01,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 2nd"
353,w1,heada02,,,SHOW CARD L @/We need to understand difficulties people may have with various activities because of a health or physical problem. Please tell me whether you have any difficulty doing each of the everyday activities on this card. Exclude any difficulties t
354,w1,heada03,,,SHOW CARD L @/We need to understand difficulties people may have with various activities because of a health or physical problem. Please tell me whether you have any difficulty doing each of the everyday activities on this card. Exclude any difficulties t
355,w1,heada04,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 4th"
356,w1,heada05,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 5th"
357,w1,heada06,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 6th"
358,w1,heada07,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 7th"
359,w1,heada08,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 8th"
360,w1,heada09,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 9th"
361,w1,heada10,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 10th"
362,w1,heada11,,,"Because of a health problem, do you have any difficulties in doing any of the activities on this card? 11th"
363,w1,headb01,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 1st"
364,w1,headb02,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 2nd"
365,w1,headb03,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 3rd"
366,w1,headb04,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 4th"
367,w1,headb05,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 5th"
368,w1,headb06,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 6th"
369,w1,headb07,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 7th"
370,w1,headb08,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 8th"
371,w1,headb09,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 9th"
372,w1,headb10,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 10th"
373,w1,headb11,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 11th"
374,w1,headb12,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 12th"
375,w1,headb13,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 13th"
376,w1,headb14,,,"Because of a health or memory  problem, do you have any difficulties in doing any of the activities on this card? 14th"
377,w1,hehpa,,,"Thinking  about the activities that you have problems with, does anyone ever help you with these activities (including your partner or other people in your household)?"
378,w1,hehpb01,,,Who helps you with these activities? 1st
379,w1,hehpb02,,,Who helps you with these activities? 2nd
380,w1,hehpb03,,,Who helps you with these activities? 3rd
381,w1,hehpb04,,,Who helps you with these activities? 4th
382,w1,hehpb05,,,Who helps you with these activities? 5th
383,w1,hehpb06,,,Who helps you with these activities? 6th
384,w1,hehpb07,,,Who helps you with these activities? 7th
385,w1,hehpb08,,,Who helps you with these activities? 8th
386,w1,hehpb09,,,Who helps you with these activities? 9th
387,w1,hehpb10,,,Who helps you with these activities? 10th
388,w1,hehpb11,,,Who helps you with these activities? 11th
389,w1,hehpb12,,,Who helps you with these activities? 12th
390,w1,hehpb13,,,Who helps you with these activities? 13th
391,w1,hehpb14,,,Who helps you with these activities? 14th
392,w1,hehpb15,,,Who helps you with these activities? 15th
393,w1,hehpb16,,,Who helps you with these activities? 16th
394,w1,hehpc,,,Would you say that the help you receive…? {meets your needs..}
395,w1,heaid1,,,Do you use any of the following…? {aids}  1st {excl personal alarms unless for help after falls etc}
396,w1,heaid2,,,Do you use any of the following…? {aids}  2nd
397,w1,heaid3,,,Do you use any of the following…? {aids}  3rd
